"moca_oid","GaiaDR3_ID","twomass_id","moca_aid","moca_mtid","designation","ra","dec","spectral_type","banyan_prob","gmag","rmag","bmag","parallax_mas","prot_days","age_string_myr","age_myr","age_myr_unc","age_myr_unc_pos","age_myr_unc_neg"
125002,5318557512747932672,"08411014-5239211","THEIA114","CM","Gaia DR2 5318557512747932672",130.2920409,-52.6557761,"(M3.1)",,15.13,13.944,16.584,6.727839946746826,1.75,42.7,42.7,5.9,5.9,5.9
125289,5321167959506065280,"08333581-5309499","THEIA114","CM","Gaia DR2 5321167959506065280",128.399042,-53.1638103,"(M3.2)",,15.352,14.16,16.836,6.420470237731934,2.14,42.7,42.7,5.9,5.9,5.9
124883,5318277412161521024,"08422316-5341188","THEIA114","CM","Gaia DR2 5318277412161521024",130.5963194,-53.6884486,"(M3.2)",,15.257,14.062,16.75,6.570320129394531,1.68,42.7,42.7,5.9,5.9,5.9
124877,5318269371982962432,"08441257-5337343","THEIA114","CM","Gaia DR2 5318269371982962432",131.0522423,-53.6261217,"(M3.5)",,15.429,14.217,16.987,6.660280227661133,0.98,42.7,42.7,5.9,5.9,5.9
125284,5321134149526405120,"08293908-5305406","THEIA114","CM","Gaia DR2 5321134149526405120",127.4126926,-53.0944838,"(M3.5)",,15.559,14.347,17.113,6.609340190887451,2.39,42.7,42.7,5.9,5.9,5.9
125038,5318607540527504768,"08413718-5212438","THEIA114","CM","Gaia DR2 5318607540527504768",130.4047967,-52.2120746,"(M3.5)",,15.8,14.587,17.375,6.688620090484619,1.44,42.7,42.7,5.9,5.9,5.9
124814,5318104307796222464,"08392481-5332074","THEIA114","CM","Gaia DR2 5318104307796222464",129.8532196,-53.5353074,"(M3.5)",,15.621,14.408,17.18,6.666100025177002,1.06,42.7,42.7,5.9,5.9,5.9
124948,5318493569273146496,"08403748-5307427","THEIA114","CM","Gaia DR2 5318493569273146496",130.1560105,-53.1284421,"(M3.6)",,15.713,14.494,17.282,6.585179805755615,1.41,42.7,42.7,5.9,5.9,5.9
124685,5317451747652324352,"08492069-5411520","THEIA114","CM","Gaia DR2 5317451747652324352",132.3360319,-54.1976995,"(M3.6)",,15.75,14.53,17.327,6.542019844055176,1.59,42.7,42.7,5.9,5.9,5.9
124655,5317364680071917184,"08475573-5445223","THEIA114","CM","Gaia DR2 5317364680071917184",131.9820295,-54.7561102,"(M3.6)",,15.776,14.552,17.379,6.9010701179504395,0.76,42.7,42.7,5.9,5.9,5.9
125291,5321172323192731008,"08350713-5304252","THEIA114","CM","Gaia DR2 5321172323192731008",128.7795736,-53.0735365,"(M3.6)",,15.536,14.312,17.139,6.590469837188721,0.94,42.7,42.7,5.9,5.9,5.9
125438,5321665969559933312,"08372091-5152040","THEIA114","CM","Gaia DR2 5321665965252347136",129.3369818,-51.867712,"(M3.6)",,15.652,14.428,17.232,6.6875,1.03,42.7,42.7,5.9,5.9,5.9
