moca_oid,GaiaDR3_ID,twomass_id,moca_aid,moca_mtid,designation,ra,dec,spectral_type,banyan_prob,gmag,rmag,bmag,parallax_mas,prot_days,age_string_myr,age_myr,age_myr_unc,age_myr_unc_pos,age_myr_unc_neg,k_m,k_cmsig,k_msigcom,k_snr,bp_rp,ebpminrp_gspphot,ruwe,parallax,bprp0
144454,5566192751361860096,07040151-3727357,VELA,HM,Gaia DR2 5566192751361860096,106.0062606,-37.4599016,(M6.0),,16.672,15.415,18.383,3.63142991065979,0.77,2-9960,4981.0,4979.0,4979.0,4979.0,12.75,0.033,0.0341,52.65,2.9831057,0.4569,1.0841734,3.631430240467572,2.5262055
124807,5318079014723994624,08374058-5345579,VELA,CM,Gaia DR2 5318079014723994624,129.418925,-53.765987,(M6.0),,17.252,15.925,19.234,6.862949848175049,0.24,2-9960,4981.0,4979.0,4979.0,4979.0,13.084,0.0287,0.03,42.94,3.3146238,0.446,0.9809068,6.862945301428605,2.8686237
256896,5515876414919962752,08111875-4857406,VELA,HM,2MASS J08111875-4857406,122.8281441,-48.961294,(M6.0),,18.448,17.158,20.193,2.4030299186706543,0.463,2-9960,4981.0,4979.0,4979.0,4979.0,14.385,0.0766,0.0771,15.4,3.1062717,0.5471,0.97996676,2.403033846000715,2.5591717
2880,4830136546254312576,04072794-5043539,VELA,CM,2MASS J04072794-5043539,61.8664147,-50.7315202,(M6.0),,15.984,14.667,17.946,9.95199966430664,0.6465,2-9960,4981.0,4979.0,4979.0,4979.0,11.871,0.0226,0.0242,155.96,3.2800455,0.4938,1.4615881,9.95199747885477,2.7862456
251199,5586837280468301440,07421123-3725530,VELA,HM,Gaia eDR3 5586837280468301440,115.546679,-37.4313155,(M6.0),,15.613,14.317,17.196,5.027029991149902,0.36,2-9960,4981.0,4979.0,4979.0,4979.0,11.591,0.0244,0.0259,164.07,2.8891811,0.4802,2.520856,5.027031676431009,2.408981
145238,5586839105836156544,07404178-3739240,VELA,HM,Gaia DR2 5586839105836156544,115.174069,-37.65659,(M6.0),,16.331,15.125,17.821,5.037069797515869,0.93,2-9960,4981.0,4979.0,4979.0,4979.0,12.678,0.0318,0.0329,62.41,2.7059784,0.3463,1.0231704,5.037073990827162,2.3596783
220192,5561610571013469312,07203556-4006550,VELA,CM,Gaia DR2 5561610571013469312,110.1473038,-40.1157454,(M6.0),,16.629,15.436,18.126,3.3668599128723145,2.03,2-9960,4981.0,4979.0,4979.0,4979.0,12.969,0.0384,0.0394,44.55,2.8109808,,1.0586978,3.366861526640706,
145495,5589100492011380096,07183199-3726481,VELA,BF,Gaia DR2 5589100492011380096,109.6332732,-37.4466812,(M6.0),,17.007,15.723,18.788,3.3860700130462646,0.48,2-9960,4981.0,4979.0,4979.0,4979.0,13.026,0.0355,0.0365,45.29,3.1057596,0.5351,1.0504264,3.386072308081167,2.5706596
144468,5566225427472663424,07051560-3710536,VELA,HM,Gaia DR2 5566225427472663424,106.3149936,-37.1815339,(M6.0),,16.498,15.262,18.151,3.602689981460572,1.13,2-9960,4981.0,4979.0,4979.0,4979.0,12.71,0.0355,0.0365,56.55,2.9058008,,0.9885183,3.602691286148429,
142739,5538677021902404864,07412882-3838584,VELA,HM,Gaia DR2 5538677021902404864,115.3700023,-38.6495077,(M6.0),,16.044,14.811,17.534,5.066929817199707,0.34,2-9960,4981.0,4979.0,4979.0,4979.0,12.292,0.029,0.0302,86.02,2.7343893,0.3831,1.04492,5.066927762533811,2.3512893
145668,5589633686432810880,07230305-3611055,VELA,CM,Gaia DR2 5589633686432810880,110.7626901,-36.1848772,(M6.0),,16.619,15.344,18.417,2.8866899013519287,0.28,2-9960,4981.0,4979.0,4979.0,4979.0,12.672,0.0209,0.0226,72.05,3.149416,0.6391,1.1123445,2.886692954544176,2.510316
137133,5514361910673123840,08101374-4917112,VELA,HM,Gaia DR2 5514361910673123840,122.5571753,-49.2864373,(M6.0),,16.603,15.475,17.881,2.523839950561523,1.699,2-9960,4981.0,4979.0,4979.0,4979.0,13.163,0.026,0.0274,47.45,2.4744234,0.3371,1.041148,2.5238389779922192,2.1373234
126189,5327770801710333568,08471230-5051317,VELA,CM,Gaia DR2 5327770801710333568,131.8010983,-50.8587389,(M6.0),,16.211,14.978,17.839,6.775290012359619,0.9,2-9960,4981.0,4979.0,4979.0,4979.0,12.376,0.0272,0.0285,82.42,2.8657312,0.4084,1.0407218,6.775291896682991,2.4573312
125297,5321192457993772672,08365358-5250316,VELA,HM,Gaia DR2 5321192457993772672,129.223279,-52.842113,(M6.0),,15.908,14.689,17.475,6.419479846954346,1.35,2-9960,4981.0,4979.0,4979.0,4979.0,12.135,0.0342,0.0353,102.9,2.7930708,0.3919,1.109788,6.41947865589277,2.4011707
124758,5317793214724700928,08411247-5438286,VELA,HM,Gaia DR2 5317793214724700928,130.301973,-54.641293,(M6.0),,16.385,15.056,18.374,6.902329921722412,0.65,2-9960,4981.0,4979.0,4979.0,4979.0,12.173,0.0287,0.03,102.85,3.3237371,0.6513,1.0437468,6.902326510486705,2.6724372
124973,5318524183800706048,08424903-5252157,VELA,BF,Gaia DR2 5318524183800706048,130.704297,-52.87104,(M6.0),,15.944,14.639,17.848,6.566860198974609,0.45,2-9960,4981.0,4979.0,4979.0,4979.0,11.878,0.0257,0.0271,134.96,3.2168798,0.5058,1.0055131,6.566858646807905,2.7110798
221663,5602607339523458304,07062934-3432121,VELA,CM,Gaia DR2 5602607339523458304,106.6222237,-34.5367089,(M6.0),,16.915,15.708,18.523,3.102220058441162,1.18,2-9960,4981.0,4979.0,4979.0,4979.0,13.182,0.0328,0.0339,40.61,2.8564186,,1.0062759,3.10222228894354,
137206,5514374005300862336,08101842-4902145,VELA,HM,Gaia DR2 5514374005300862336,122.5767073,-49.0372971,(M6.0),,15.504,14.454,16.607,2.5285298824310303,1.825,2-9960,4981.0,4979.0,4979.0,4979.0,12.074,0.0211,0.0228,129.37,2.2149773,0.2643,1.0419743,2.528531156317821,1.9506773
145195,5586769183766946816,07420837-3758254,VELA,HM,Gaia DR2 5586769183766946816,115.534754,-37.9737158,(M6.0),,15.833,14.634,17.302,5.213510036468506,2.06,2-9960,4981.0,4979.0,4979.0,4979.0,12.147,0.0193,0.0211,98.32,2.6778793,0.3385,0.99289316,5.21350508461701,2.3393793
4213,4826580622571056896,05164441-3226033,VELA,CM,2MASS J05164441-3226033,79.1849509,-32.434167,(M6.0),,15.031,13.764,16.787,10.38700008392334,3.4431,2-9960,4981.0,4979.0,4979.0,4979.0,11.037,0.0223,0.0239,324.8,3.0249805,0.4014,1.1843945,10.387016113159405,2.6235805
535,4715353682706569728,01203685-6241395,VELA,CM,2MASS J01203685-6241395,20.1537977,-62.6941191,(M6.0),,15.493,14.168,17.469,14.515899658203123,0.29475,2-9960,4981.0,4979.0,4979.0,4979.0,11.362,0.0229,0.0245,232.61,3.3036594,,1.1035221,14.515909893476756,
142726,5538653489784775040,07424063-3903213,VELA,HM,Gaia DR2 5538653489784775040,115.6692209,-39.055876,(M6.0),,16.793,15.521,18.575,5.306719779968262,0.6,2-9960,4981.0,4979.0,4979.0,4979.0,12.824,0.0275,0.0288,54.55,3.065279,,1.0533506,5.306716143095694,
145547,5589287202830972288,07172979-3721526,VELA,CM,Gaia DR2 5589287202830972288,109.3741468,-37.3645672,(M6.0),,16.819,15.612,18.351,3.5949599742889404,2.69,2-9960,4981.0,4979.0,4979.0,4979.0,13.142,0.0407,0.0416,42.13,2.7585669,0.3578,1.0011144,3.5949607790465827,2.4007668
142497,5536905369372496512,07392899-4040262,VELA,CM,Gaia DR2 5536905369372496512,114.8708563,-40.6739651,(M6.0),,17.099,15.821,18.962,5.385089874267578,0.55,2-9960,4981.0,4979.0,4979.0,4979.0,13.157,0.043,0.0439,40.14,3.1551256,,1.1004312,5.3850926274328055,
125410,5321618724917007104,08394100-5211432,VELA,HM,Gaia DR2 5321618724917007104,129.920874,-52.195343,(M6.0),,15.402,14.187,16.896,6.576159954071045,1.34,2-9960,4981.0,4979.0,4979.0,4979.0,11.694,0.0244,0.0259,159.89,2.7134972,0.3684,1.0025573,6.57616381016998,2.345097
145488,5589080597723005824,07183808-3738212,VELA,CM,Gaia DR2 5589080597723005824,109.6586453,-37.6391918,(M6.0),,17.03,15.803,18.67,3.22337007522583,0.64,2-9960,4981.0,4979.0,4979.0,4979.0,13.264,0.0405,0.0414,36.38,2.9405556,,1.0581868,3.2233731280520725,
145082,5585246566320882688,07375264-3849099,VELA,HM,Gaia DR2 5585246566320882688,114.469234,-38.819368,(M6.0),,16.88,15.531,18.824,5.050509929656982,0.32,2-9960,4981.0,4979.0,4979.0,4979.0,12.703,0.0304,0.0316,58.91,3.3045359,0.5677,1.6898452,5.050505025129431,2.736836
282554,5514362838386042368,08100412-4915577,VELA,HM,Cl* NGC 2547 NTJ 13-1441,122.5170661,-49.2660464,(M6.1),,17.225,16.041,18.748,3.188999891281128,1.619,2-9960,4981.0,4979.0,4979.0,4979.0,13.522,0.0384,0.0394,34.09,2.7592602,0.3503,1.068476,3.188995781763246,2.40896
64065,2944875632524591104,06213271-1619578,VELA,CM,Gaia DR2 2944875632524591104,95.3862521,-16.3326991,(M6.2),,15.959,14.91,17.085,2.798609972000122,0.4926269948482513,2-9960,4981.0,4979.0,4979.0,4979.0,12.671,0.0642,0.0648,69.67,2.2410107,0.3162,1.0056732,2.798612029797304,1.9248106
283225,5514552465479898240,08084618-4916240,VELA,HM,GES J08084618-4916240,122.1923344,-49.2732324,(M6.3),,16.807,15.378,17.993,,7.592,2-9960,4981.0,4979.0,4979.0,4979.0,12.898,0.0244,0.0259,64.9,2.6153908,,,,
390883,2992895291038101888,06140638-1529541,VELA,CM,Gaia eDR3 2992895291038101888,93.5265469,-15.4984393,(M6.4),99.8986,17.641,16.418,19.279,3.5030300617218018,3.152379989624023,2-9960,4981.0,4979.0,4979.0,4979.0,13.721,0.0513,0.052,26.49,2.907341,,1.0087628,3.503026611587197,
388262,2931861847261832576,,VELA,CM,Gaia eDR3 2931861847261832576,103.901444919367,-21.7868115368475,(M6.6),,15.504,14.058,16.049,2.7723400592803955,3.658829927444458,2-9960,4981.0,4979.0,4979.0,4979.0,,,,,1.9912891,,1.3782007,2.772338169426345,
